date,shapeID,shapeName,mapping_method,gefs_mean_mm,gefs_max_mm,observed_mean_mm,observed_max_mm,heavy_probability_mean,heavy_probability_max,very_heavy_probability_max,grid_cells,risk_level,very_heavy_experimental
2018-07-28,76128533B30447764775083,Sagar,contained_grid,1.5971429,2.2400002,0.006875,0.055,0.0002828852,0.0003514345,2.6416705e-05,14,Low Modelled Signal,False
2018-07-28,76128533B30477486088156,Shajapur,contained_grid,3.148,3.3899999,0.0,0.0,0.0004664298,0.00061014906,7.9277306e-05,5,Low Modelled Signal,False
2018-07-28,76128533B30779259886340,Imphal East,nearest_grid,70.93,70.93,34.312496,34.312496,0.021927075,0.021927075,0.00028606874,1,Low Modelled Signal,False
2018-07-28,76128533B31111781432113,Siddipet,contained_grid,0.025999999,0.13,0.01,0.049999997,0.00019392431,0.00020663253,1.9978614e-05,5,Low Modelled Signal,False
2018-07-28,76128533B31127900859310,Udhampur,contained_grid,8.116667,9.39,3.6725,4.91,0.0021873116,0.0026638072,3.4205437e-05,3,Low Modelled Signal,False
2018-07-28,76128533B31161316175613,Rewa,contained_grid,9.663636,21.2,16.395454,38.385,0.011655576,0.025656143,0.00023729217,11,Low Modelled Signal,False
2018-07-28,76128533B31175522938788,Rangareddy,contained_grid,0.028571429,0.18,0.109107144,0.5975,0.00019605781,0.00025704838,2.1123707e-05,7,Low Modelled Signal,False
2018-07-28,76128533B31241181851990,Thoothukkudi,contained_grid,0.0,0.0,0.0112499995,0.089999996,0.00013871203,0.00017262515,1.7023936e-05,8,Low Modelled Signal,False
2018-07-28,76128533B31246189674263,Nagarkurnool,contained_grid,0.064444445,0.18,0.04486111,0.24875,0.00018756697,0.00023014992,2.1472943e-05,9,Low Modelled Signal,False
2018-07-28,76128533B31342633028465,Chandrapur,contained_grid,0.58428574,1.04,0.00017857143,0.0025,0.00020826502,0.00021443487,2.1851592e-05,14,Low Modelled Signal,False
2018-07-28,76128533B31405919461443,Kurung Kumey,contained_grid,32.445713,73.24,20.668034,27.882498,0.024796491,0.05545324,0.00078657264,7,Low Modelled Signal,False
2018-07-28,76128533B32249045995424,Srinagar,contained_grid,6.44,6.44,1.8,1.8,0.0006297341,0.0006297341,2.4725648e-05,1,Low Modelled Signal,False
2018-07-28,76128533B32499449492865,Purnia,contained_grid,51.67,71.84,9.941667,11.985002,0.010377291,0.016227437,0.0004918174,3,Low Modelled Signal,False
2018-07-28,76128533B32509926596077,Dhenkanal,contained_grid,7.6925,18.900002,5.848125,11.1675,0.026710197,0.05581842,0.008404268,4,Low Modelled Signal,False
2018-07-28,76128533B32949331695897,Jagatsinghapur,contained_grid,2.9,4.4,4.24625,4.645,0.0066807233,0.009632166,0.00094766036,2,Low Modelled Signal,False
2018-07-28,76128533B32998994032811,Punch,contained_grid,9.246667,11.79,2.61,5.61,0.0016100934,0.001991697,9.049663e-05,3,Low Modelled Signal,False
2018-07-28,76128533B33103505211400,Nicobars,contained_grid,13.89,22.78,12.603125,20.839998,0.0013695278,0.0014525274,0.00010798733,2,Low Modelled Signal,False
2018-07-28,76128533B33151011563565,Vadodara,contained_grid,1.8666668,2.6599998,0.03291667,0.1975,0.00045407275,0.0007498739,8.618154e-05,6,Low Modelled Signal,False
2018-07-28,76128533B33162455176756,Thiruvananthapuram,contained_grid,2.4966667,3.6200001,0.0,0.0,0.00021893828,0.00024952544,3.5574e-05,3,Low Modelled Signal,False
2018-07-28,76128533B33226396095315,Komaram Bheem,contained_grid,0.615,1.17,3.4416913e-16,2.3980816e-15,0.00020895577,0.00022438123,2.2107904e-05,8,Low Modelled Signal,False
2018-07-28,76128533B33437990510331,Saharanpur,contained_grid,29.986666,61.32,39.516666,58.4275,0.014162005,0.018251883,0.00052425155,6,Low Modelled Signal,False
2018-07-28,76128533B33451850475260,Nuapada,contained_grid,12.1725,30.3,0.364375,1.035,0.023385704,0.036602527,0.0012480401,4,Low Modelled Signal,False
2018-07-28,76128533B33458049385696,Rohtas,contained_grid,57.376,64.880005,28.55325,45.135,0.062016774,0.07331982,0.0065733893,5,Low Modelled Signal,False
2018-07-28,76128533B334793883930,Jorhat,contained_grid,12.75,13.559999,13.46875,13.6475,0.011318333,0.014042331,0.00037787075,2,Low Modelled Signal,False
2018-07-28,76128533B3371867518692,Jammu,contained_grid,14.150001,18.84,14.094998,27.332499,0.007985173,0.012705242,7.0800466e-05,3,Low Modelled Signal,False
2018-07-28,76128533B33966968116377,Gadag,contained_grid,0.755,1.1,0.10046875,0.2775,0.00016363949,0.00019439979,2.7957472e-05,8,Low Modelled Signal,False
2018-07-28,76128533B34069028331411,Karauli,contained_grid,0.045,0.2,0.0,0.0,0.0006666055,0.0013662429,3.8520284e-05,6,Low Modelled Signal,False
2018-07-28,76128533B34203923268864,Aizawl,contained_grid,6.1840005,17.750002,6.2485,22.534998,0.0034741275,0.0066379216,0.0002766211,5,Low Modelled Signal,False
2018-07-28,76128533B34216851275023,Mayurbhanj,contained_grid,18.44647,30.310003,19.972206,35.859997,0.025681186,0.048061173,0.003066913,17,Low Modelled Signal,False
2018-07-28,76128533B34462889864078,Gautam Buddha Nagar,contained_grid,7.6500006,7.6500006,2.2587497,2.2587497,0.032448072,0.032448072,0.0009332621,1,Low Modelled Signal,False
2018-07-28,76128533B34824326075805,Warangal (U),contained_grid,0.6,0.6,0.37875,0.37875,0.00023661823,0.00023661823,1.5782573e-05,1,Low Modelled Signal,False
2018-07-28,76128533B34832354589031,Shrawasti,contained_grid,51.553333,60.16,3.2749996,4.4925,0.08394583,0.09013295,0.002731123,3,Low Modelled Signal,False
2018-07-28,76128533B35083559759016,Idukki,contained_grid,2.145,3.73,14.374166,29.085,0.0002518287,0.00044281612,4.158086e-05,6,Low Modelled Signal,False
2018-07-28,76128533B35129325000613,Sabar Kantha,contained_grid,1.125,1.58,0.0075,0.03,0.0001891134,0.0001996866,2.8700955e-05,4,Low Modelled Signal,False
2018-07-28,76128533B35143550659673,Latehar,contained_grid,16.678,25.88,16.512,26.455,0.03337686,0.042048354,0.0008475199,5,Low Modelled Signal,False
2018-07-28,76128533B35167844027544,Alirajpur,contained_grid,2.958,3.56,0.0,0.0,0.00055988284,0.0008728748,8.934469e-05,5,Low Modelled Signal,False
2018-07-28,76128533B35205406647638,Jamnagar,contained_grid,0.9100001,1.36,0.003611111,0.0325,6.770542e-05,7.1955306e-05,9.584445e-06,9,Low Modelled Signal,False
2018-07-28,76128533B35439951183692,Lohardaga,contained_grid,12.41,13.92,9.43,10.702499,0.03763239,0.04819189,0.0005356048,2,Low Modelled Signal,False
2018-07-28,76128533B35465481868600,Samli,contained_grid,61.559998,61.559998,17.8825,17.8825,0.013859521,0.013859521,0.00035009216,1,Low Modelled Signal,False
2018-07-28,76128533B35468154415031,Saiha,contained_grid,10.56,12.820001,9.052917,11.677501,0.06557365,0.10366828,0.004096529,3,Heavy Rain Watch,False
2018-07-28,76128533B35717069663408,Krishnagiri,contained_grid,0.005,0.02,0.155,0.52,0.00012016197,0.00019248476,2.7350485e-05,6,Low Modelled Signal,False
2018-07-28,76128533B35759455556328,North Garo Hills,contained_grid,48.97,48.97,3.7525,3.7525,0.015081768,0.015081768,0.0006890414,1,Low Modelled Signal,False
2018-07-28,76128533B35956162202704,Hamirpur,contained_grid,10.515,11.580001,2.7675,4.83,0.009257712,0.009803151,2.0297859e-05,2,Low Modelled Signal,False
2018-07-28,76128533B36164606132718,Vizianagaram,contained_grid,7.71875,33.36,1.8523438,5.0375004,0.012127119,0.036840025,0.0043266923,8,Low Modelled Signal,False
2018-07-28,76128533B36594996191182,Noney,contained_grid,19.72,19.72,5.3949995,5.3949995,0.013202829,0.013202829,0.0002115508,1,Low Modelled Signal,False
2018-07-28,76128533B36625800127334,Nawada,contained_grid,21.136667,26.26,42.860416,43.556248,0.017246956,0.021240288,0.0014332134,3,Low Modelled Signal,False
2018-07-28,76128533B36734405131975,Maldah,contained_grid,57.976,70.95999,8.44625,15.4925,0.045103658,0.06627449,0.005932243,5,Low Modelled Signal,False
2018-07-28,76128533B36958871695926,Gadchiroli,contained_grid,2.4252381,5.7500005,0.04684524,0.54,0.0006128516,0.0017726978,7.060349e-05,21,Low Modelled Signal,False
2018-07-28,76128533B37096001761063,Burhanpur,contained_grid,1.5250001,2.21,0.0,0.0,0.00024101914,0.0002831388,3.5864265e-05,6,Low Modelled Signal,False
2018-07-28,76128533B37148244536449,Palghar,contained_grid,5.218889,8.400001,1.9834722,9.685,0.002497629,0.0050220634,0.00027759126,9,Low Modelled Signal,False
2018-07-28,76128533B37199077904074,Kapurthala,contained_grid,9.04,11.7300005,0.1,0.3,0.006821021,0.00829522,4.689554e-05,3,Low Modelled Signal,False
2018-07-28,76128533B37392223136185,Udaipur,contained_grid,1.2629412,2.1399999,0.0011029411,0.018749999,0.00021199773,0.00031328358,4.2483036e-05,17,Low Modelled Signal,False
2018-07-28,76128533B37486272752374,Wardha,contained_grid,1.1400001,2.5800002,0.0007142857,0.005,0.00021935331,0.0002651679,2.9584717e-05,7,Low Modelled Signal,False
2018-07-28,76128533B37825396764028,Shupiyan,contained_grid,12.665,13.120001,1.3512499,2.1899998,0.0009389729,0.00094225904,3.0581843e-05,2,Low Modelled Signal,False
2018-07-28,76128533B38141181853016,Kolasib,contained_grid,8.55,10.900001,10.607499,15.359999,0.0044086957,0.0045607453,0.0004186826,2,Low Modelled Signal,False
2018-07-28,76128533B38203190611533,Gaurella Pendra Marwahi,contained_grid,15.83,20.029999,3.7106252,5.2375,0.017370306,0.022788938,0.0005166268,2,Low Modelled Signal,False
2018-07-28,76128533B38230828972906,Kamrup Metropolitan,nearest_grid,30.4,30.4,11.6137495,11.6137495,0.015468903,0.015468903,0.00022572072,1,Low Modelled Signal,False
2018-07-28,76128533B38354309367879,Adilabad,contained_grid,0.33600003,0.45,2.131628e-16,1.065814e-15,0.00017639567,0.00020113985,2.2107904e-05,5,Low Modelled Signal,False
2018-07-28,76128533B38548995376745,Karbi Anglong East,contained_grid,13.435,32.109997,10.837811,18.85875,0.0070495345,0.009735876,0.00057808426,12,Low Modelled Signal,False
2018-07-28,76128533B38561771925520,Pithoragarh,contained_grid,13.85,37.739998,4.4832497,7.257499,0.014515591,0.04564781,0.0009360229,10,Low Modelled Signal,False
2018-07-28,76128533B38767180038480,Niwari,contained_grid,2.45,2.45,0.0,0.0,0.0026872377,0.0026872377,0.000377267,1,Low Modelled Signal,False
2018-07-28,76128533B38784530776316,Lower Dibang Valley,contained_grid,25.226664,43.629997,17.64625,28.215,0.012797321,0.023164447,0.00049583975,6,Low Modelled Signal,False
2018-07-28,76128533B39039541714099,Champhai,contained_grid,17.480001,17.480001,8.51,8.51,0.012651061,0.012651061,0.00014411387,1,Low Modelled Signal,False
2018-07-28,76128533B39046535416628,Kheda,contained_grid,1.3180001,1.5600002,0.00875,0.035,0.00018293047,0.0001970631,3.0253175e-05,5,Low Modelled Signal,False
2018-07-28,76128533B39051871473194,Barnala,contained_grid,1.34,2.15,2.7125,3.0925,0.0025233338,0.0027515586,3.6541467e-05,2,Low Modelled Signal,False
2018-07-28,76128533B39238815774480,Sindhudurg,contained_grid,9.421111,11.81,2.1391666,3.8249998,0.0070685083,0.008426305,0.00075497624,9,Low Modelled Signal,False
2018-07-28,76128533B39329594544563,Aurangabad,contained_grid,0.12866667,0.17999999,0.01375,0.16,0.0001735568,0.00022283055,2.212707e-05,15,Low Modelled Signal,False
2018-07-28,76128533B39368211148513,Patiala,contained_grid,8.39,13.76,0.42125002,1.1425,0.011166966,0.014025494,9.1899856e-05,5,Low Modelled Signal,False
2018-07-28,76128533B39705008578419,Satna,contained_grid,1.1781818,5.68,19.45875,43.765003,0.0013488374,0.0058430475,8.8468856e-05,11,Low Modelled Signal,False
2018-07-28,76128533B3985531353014,Kozhikode,contained_grid,6.793333,8.49,6.017916,12.049999,0.0040379055,0.0071671116,0.00013683041,3,Low Modelled Signal,False
2018-07-28,76128533B39959897010345,Sehore,contained_grid,3.4337502,3.96,0.015312499,0.122499995,0.0007109823,0.0009147761,0.000112303154,8,Low Modelled Signal,False
2018-07-28,76128533B40023971667984,Deoria,contained_grid,31.865002,33.99,31.305,36.62,0.014190704,0.0174903,0.00066281325,2,Low Modelled Signal,False
2018-07-28,76128533B40156838070,Jalgaon,contained_grid,0.6066667,1.2400001,0.0,0.0,0.00021737187,0.00026430367,2.8152032e-05,15,Low Modelled Signal,False
2018-07-28,76128533B40226077866964,Gorakhpur,contained_grid,25.788,29.68,21.171497,38.5075,0.025361817,0.037389066,0.007905555,5,Low Modelled Signal,False
2018-07-28,76128533B40480360118262,Sangareddy,contained_grid,0.0039999997,0.01,0.0,0.0,0.00016541687,0.00018448308,2.107335e-05,5,Low Modelled Signal,False
2018-07-28,76128533B40495457052818,Bijapur,contained_grid,0.2607143,0.6,0.15151785,1.5574999,0.00018377861,0.00022894924,2.8301822e-05,14,Low Modelled Signal,False
2018-07-28,76128533B40509297062120,Siddharthnagar,contained_grid,32.489998,37.27,34.5575,46.407497,0.03456802,0.052181438,0.006512125,4,Low Modelled Signal,False
2018-07-28,76128533B40535123096970,East Garo Hills,contained_grid,21.8625,28.650002,14.9609375,32.37875,0.008647958,0.013772069,0.00059491926,4,Low Modelled Signal,False
2018-07-28,76128533B40638696154891,Faridabad,contained_grid,13.32,13.32,2.2549999,2.2549999,0.059658926,0.059658926,0.0018420974,1,Low Modelled Signal,False
2018-07-28,76128533B40714385808093,Biswanath,contained_grid,21.599998,21.599998,5.4199996,5.4199996,0.012446575,0.012446575,0.00042958028,1,Low Modelled Signal,False
2018-07-28,76128533B40868676647207,Munger,contained_grid,30.525,39.219997,27.364998,34.835,0.020215683,0.022664351,0.0005574497,2,Low Modelled Signal,False
2018-07-28,76128533B40923846274136,Junagadh,contained_grid,1.9042858,2.41,0.0,0.0,7.764863e-05,9.073924e-05,1.907493e-05,7,Low Modelled Signal,False
2018-07-28,76128533B40995085026980,Nalbari,contained_grid,49.02,49.120003,13.683748,14.454998,0.019806352,0.022734866,0.0007496998,2,Low Modelled Signal,False
2018-07-28,76128533B41005496708834,Sonitpur,contained_grid,30.765,37.51,36.159374,44.655,0.020635497,0.042838752,0.0010208645,4,Low Modelled Signal,False
2018-07-28,76128533B41246169049488,Mahe,nearest_grid,8.41,8.41,1.2024999,1.2024999,0.007793903,0.007793903,0.00017366897,1,Low Modelled Signal,False
2018-07-28,76128533B41321006511827,Khawzawl,contained_grid,3.9099998,3.9099998,2.0475,2.0475,0.012837555,0.012837555,0.00010790017,1,Low Modelled Signal,False
2018-07-28,76128533B41477629049356,Lakshadweep,nearest_grid,2.23,2.23,0.0825,0.0825,7.123716e-05,7.123716e-05,1.2983715e-05,1,Low Modelled Signal,False
2018-07-28,76128533B41499938690181,Mansa,contained_grid,0.15,0.3,3.575,6.23,0.0015097436,0.0017528313,2.0865142e-05,2,Low Modelled Signal,False
2018-07-28,76128533B41744580856133,Bandipore,contained_grid,5.1,6.9399996,0.95218754,1.52625,0.00040878146,0.0005480348,4.3863787e-05,4,Low Modelled Signal,False
2018-07-28,76128533B41747884279129,Hoshiarpur,contained_grid,9.765,11.31,0.61875004,3.355,0.009068663,0.009766086,5.5466062e-05,6,Low Modelled Signal,False
2018-07-28,76128533B41976979530466,Kannur,contained_grid,9.0725,10.71,2.7890623,6.7299995,0.009032387,0.013573619,0.00054653897,4,Low Modelled Signal,False
2018-07-28,76128533B42153891534463,West Khasi Hills,contained_grid,29.853333,37.36,21.223959,37.382496,0.020876773,0.034523293,0.0010984951,6,Low Modelled Signal,False
2018-07-28,76128533B421757708753,Firozpur,contained_grid,6.96,8.2,0.570625,0.77375,0.0039679464,0.0046417387,3.534201e-05,2,Low Modelled Signal,False
2018-07-28,76128533B42623703243160,Unnao,contained_grid,18.455,28.27,22.030832,42.86,0.03904905,0.05791555,0.0010534611,6,Low Modelled Signal,False
2018-07-28,76128533B42646400584570,Bhiwani,contained_grid,0.6685715,2.39,8.081607,23.287498,0.0032909007,0.006859118,0.00016004173,7,Low Modelled Signal,False
2018-07-28,76128533B42839853072341,Patan,contained_grid,0.865,0.93000007,0.0,0.0,0.00032001262,0.0005675649,4.7628208e-05,6,Low Modelled Signal,False
2018-07-28,76128533B42880544505675,Dhar,contained_grid,2.9109092,3.5200002,0.0,0.0,0.0005555284,0.0007456316,9.592268e-05,11,Low Modelled Signal,False
2018-07-28,76128533B42922918567330,Chhatarpur,contained_grid,2.8425,12.600001,0.16364582,1.4474999,0.0025871436,0.009034517,0.0002478862,12,Low Modelled Signal,False
2018-07-28,76128533B42970684683247,Dhalai,contained_grid,7.8650007,11.030001,5.84875,6.6699996,0.0042763934,0.0060879467,0.00023763739,2,Low Modelled Signal,False
2018-07-28,76128533B43049220506604,Dakshin Dinajpur,contained_grid,99.97,103.630005,25.739998,35.135,0.035674203,0.04078719,0.004664925,3,Low Modelled Signal,False
2018-07-28,76128533B43180268042348,Kodarma,contained_grid,13.1466675,15.279999,23.797083,30.83,0.013780472,0.017864587,0.00065342186,3,Low Modelled Signal,False
2018-07-28,76128533B43252171579976,Dadra & Nagar Haveli,contained_grid,3.5900002,3.5900002,0.0,0.0,0.001173392,0.001173392,0.00010729025,1,Low Modelled Signal,False
2018-07-28,76128533B43335986553000,Mandya,contained_grid,0.28,0.39,0.107499994,0.84,9.9289566e-05,0.00011494111,2.674285e-05,8,Low Modelled Signal,False
2018-07-28,76128533B43544960343942,Nagaur,contained_grid,0.006296296,0.1,0.0,0.0,0.00035119045,0.00061385595,4.90912e-05,27,Low Modelled Signal,False
2018-07-28,76128533B43737470294384,Amreli,contained_grid,1.0790001,1.71,0.013624999,0.055,0.00011790216,0.00046703467,2.2391776e-05,10,Low Modelled Signal,False
2018-07-28,76128533B43965372582859,Sipahijula,contained_grid,4.46,4.46,10.982499,10.982499,0.0047782254,0.0047782254,0.00024913918,1,Low Modelled Signal,False
2018-07-28,76128533B44190672061408,Ukhrul,contained_grid,53.773335,88.75,50.91792,69.24125,0.03552949,0.04329248,0.0002903011,3,Low Modelled Signal,False
2018-07-28,76128533B44197302080139,Thoubal,nearest_grid,70.93,70.93,34.312496,34.312496,0.021927075,0.021927075,0.00028606874,1,Low Modelled Signal,False
2018-07-28,76128533B44250373880839,Damoh,contained_grid,2.409,3.6899998,0.027375001,0.145,0.00060871796,0.0008752258,5.3722673e-05,10,Low Modelled Signal,False
2018-07-28,76128533B44395557448920,Balangir,contained_grid,18.53,38.180004,0.7394445,1.7162501,0.032396886,0.053834885,0.0036905338,9,Low Modelled Signal,False
2018-07-28,76128533B44632955875385,Chatra,contained_grid,16.23,37.130005,9.398572,20.664999,0.024967184,0.034904703,0.0006706527,7,Low Modelled Signal,False
2018-07-28,76128533B4466876522971,Umaria,contained_grid,9.04625,14.180001,1.6542187,7.6037498,0.005298676,0.008569871,0.00017103818,8,Low Modelled Signal,False
2018-07-28,76128533B4481773749911,Krishna,contained_grid,0.0175,0.1,1.7664582,4.08875,0.00018439302,0.0002360893,2.2438991e-05,12,Low Modelled Signal,False
2018-07-28,76128533B45037556977273,Gir Somnath,contained_grid,2.7516668,3.21,0.00020833332,0.00125,8.1968064e-05,8.681598e-05,4.674035e-05,6,Low Modelled Signal,False
2018-07-28,76128533B45072089356239,Thiruvarur,contained_grid,0.6333334,1.1,1.7941667,5.1025,0.00010195947,0.00012062967,2.6189735e-05,3,Low Modelled Signal,False
2018-07-28,76128533B45099378029175,Banda,contained_grid,3.864286,9.83,5.2614284,8.28,0.0053024665,0.015011561,0.00032370174,7,Low Modelled Signal,False
2018-07-28,76128533B45106682783501,Jind,contained_grid,16.252,23.130001,6.90375,15.370001,0.0109909,0.014350644,0.0010523447,5,Low Modelled Signal,False
2018-07-28,76128533B45314020251888,Hoshangabad,contained_grid,3.6911113,4.61,0.029444443,0.265,0.00077878113,0.0009093243,7.530173e-05,9,Low Modelled Signal,False
2018-07-28,76128533B45381195840581,Pakur,contained_grid,51.47667,55.86,23.823334,41.115,0.03239374,0.036670316,0.0013069403,3,Low Modelled Signal,False
2018-07-28,76128533B45574198291616,North ,nearest_grid,16.11,16.11,6.6225,6.6225,0.018093586,0.018093586,0.0006239118,1,Low Modelled Signal,False
2018-07-28,76128533B45592431373253,Thiruvallur,contained_grid,0.0,0.0,0.1925,0.325,0.00020131002,0.00021609777,2.6262518e-05,3,Low Modelled Signal,False
2018-07-28,76128533B45623818137574,Arwal,contained_grid,52.899998,52.899998,64.204994,64.204994,0.06578458,0.06578458,0.007100132,1,Low Modelled Signal,False
2018-07-28,76128533B45655211862788,Rajouri,contained_grid,12.56,15.27,6.1393747,10.1375,0.0029972026,0.0046713767,0.00090945116,4,Low Modelled Signal,False
2018-07-28,76128533B46038384763988,Rudraprayag,contained_grid,33.975,45.75,48.333748,63.305,0.012959237,0.013898518,0.00013344224,2,Low Modelled Signal,False
2018-07-28,76128533B46084756537322,Shi Yomi,contained_grid,28.791666,42.53,10.567292,28.95375,0.0122334855,0.018728418,0.00044105644,6,Low Modelled Signal,False
2018-07-28,76128533B46195204843409,Ludhiana,contained_grid,6.6716666,8.59,0.55125,1.6125,0.0060750567,0.008526957,5.7937086e-05,6,Low Modelled Signal,False
2018-07-28,76128533B46268976217915,Baghpat,contained_grid,31.029999,42.14,14.14875,16.995,0.031451408,0.044986155,0.0006567037,2,Low Modelled Signal,False
2018-07-28,76128533B46490409917345,Bongaigaon,contained_grid,52.100002,52.100002,3.1275,3.1275,0.016291294,0.016291294,0.0004951477,1,Low Modelled Signal,False
2018-07-28,76128533B46531174070538,Udham Singh Nagar,contained_grid,36.208,42.74,24.763248,51.352493,0.015850391,0.023445372,0.0020692647,5,Low Modelled Signal,False
2018-07-28,76128533B46682008877369,Rampur,contained_grid,17.567501,23.88,41.575623,54.759995,0.012905756,0.018336765,0.001491087,4,Low Modelled Signal,False
2018-07-28,76128533B46866455993508,Narmada,contained_grid,4.6225,5.3199997,0.0,0.0,0.001288076,0.0015019804,0.00010027758,4,Low Modelled Signal,False
2018-07-28,76128533B46926146855114,Garhwal,contained_grid,48.1675,65.72,89.344376,112.465,0.016552366,0.019836038,0.00027117552,8,Low Modelled Signal,False
2018-07-28,76128533B46979893461805,Surajpur,contained_grid,13.467501,21.980001,33.614998,57.9225,0.025126528,0.047605608,0.00036459512,4,Low Modelled Signal,False
2018-07-28,76128533B4720703924950,Unokoti,contained_grid,4.5699997,4.5699997,8.2525,8.2525,0.0025097816,0.0025097816,7.395349e-05,1,Low Modelled Signal,False
2018-07-28,76128533B4743808419896,Dharmapuri,contained_grid,0.0,0.0,0.08821428,0.35,0.00017615015,0.00019880188,2.7350485e-05,7,Low Modelled Signal,False
2018-07-28,76128533B47448948912370,Koraput,contained_grid,7.6390915,22.170002,1.3256818,5.07125,0.006940566,0.025075266,0.0022050568,11,Low Modelled Signal,False
2018-07-28,76128533B4745348385341,Araria,contained_grid,33.574997,38.489998,16.395,25.38,0.0068624974,0.009473636,0.00049483596,4,Low Modelled Signal,False
2018-07-28,76128533B4753404177348,Coimbatore,contained_grid,1.0157143,3.23,3.5396426,9.0875,0.00017828707,0.00033614825,3.0351432e-05,7,Low Modelled Signal,False
2018-07-28,76128533B47594161132413,Chitradurga,contained_grid,0.4609091,0.87000006,0.048863634,0.29999998,0.00012834663,0.00017271966,3.146578e-05,11,Low Modelled Signal,False
2018-07-28,76128533B47664895117076,Kargil,contained_grid,4.0,7.85,0.9386499,9.819999,0.0003007291,0.0007275968,2.0707483e-05,25,Low Modelled Signal,False
2018-07-28,76128533B47772746709007,Barpeta,contained_grid,38.725,47.870003,10.912811,14.7925,0.02247547,0.025862806,0.0016761004,4,Low Modelled Signal,False
2018-07-28,76128533B47816398970283,Ahmadnagar,contained_grid,0.43285716,5.7900004,0.2511309,2.5475,0.0003556885,0.0024538948,0.00010130057,21,Low Modelled Signal,False
2018-07-28,76128533B47840093719460,Bastar,contained_grid,13.584287,18.279999,0.6671428,1.6274999,0.0075169653,0.012588661,0.00095808133,7,Low Modelled Signal,False
2018-07-28,76128533B48075109668277,Bangalore Rural,contained_grid,0.29250002,0.67,0.52124995,1.4749999,0.00010135614,0.00010428195,1.9823636e-05,4,Low Modelled Signal,False
2018-07-28,76128533B48077510234542,Kabeerdham,contained_grid,7.97,14.31,0.46354166,1.465,0.0048626107,0.009175407,0.0006735795,6,Low Modelled Signal,False
2018-07-28,76128533B4839184447445,Udupi,contained_grid,12.15,13.37,1.2149999,1.9650002,0.012279747,0.0150772575,0.0016156014,5,Low Modelled Signal,False
2018-07-28,76128533B48708628358161,Doda,contained_grid,7.065,8.03,1.9521874,3.27625,0.0014407735,0.0017232911,4.4318764e-05,4,Low Modelled Signal,False
2018-07-28,76128533B48885555323596,Batod,contained_grid,0.48999998,0.58,0.525625,2.1025,0.00020247497,0.00028741488,7.63563e-05,4,Low Modelled Signal,False
2018-07-28,76128533B49017555803526,Purba Champaran,contained_grid,51.389996,73.38,19.91075,30.895,0.017914902,0.025979524,0.0008498447,5,Low Modelled Signal,False
2018-07-28,76128533B49100243723360,Kiphire,contained_grid,58.65,77.67,42.17375,44.052498,0.03033141,0.032566145,0.00022280923,2,Low Modelled Signal,False
2018-07-28,76128533B49246671500878,East Khasi Hills,contained_grid,19.965,26.25,30.816875,60.8025,0.010337762,0.011654303,0.0009690462,4,Low Modelled Signal,False
2018-07-28,76128533B49394025943542,Wanaparthy,contained_grid,0.17,0.32,0.45208332,1.2724999,0.00017277763,0.00017671703,2.1472943e-05,3,Low Modelled Signal,False
2018-07-28,76128533B49429513424897,Samba,contained_grid,12.889999,15.22,8.496875,11.40125,0.006482715,0.008656816,6.647418e-05,2,Low Modelled Signal,False
2018-07-28,76128533B49436035281620,Lucknow,contained_grid,10.505,15.7699995,32.61906,46.385002,0.025984975,0.034987364,0.00038384835,4,Low Modelled Signal,False
2018-07-28,76128533B49456368048033,Serchhip,contained_grid,5.425,7.6299996,3.22625,4.5724998,0.004820567,0.0063868,0.00014830673,2,Low Modelled Signal,False
2018-07-28,76128533B49460554954204,Ghazipur,contained_grid,43.961998,57.93,17.655,28.440002,0.04790726,0.064219706,0.005649728,5,Low Modelled Signal,False
2018-07-28,76128533B49597693387243,Davanagere,contained_grid,0.96428573,1.0600001,0.26071426,0.63124996,0.00010688716,0.00011308918,3.159885e-05,7,Low Modelled Signal,False
2018-07-28,76128533B49615943426842,Mahisagar,contained_grid,1.6066667,1.72,1.6579331e-15,4.973799e-15,0.00018598343,0.00019707197,2.4288087e-05,3,Low Modelled Signal,False
2018-07-28,76128533B49805675626253,Sahibganj,contained_grid,46.677498,49.679996,22.685312,35.479996,0.028413195,0.033797316,0.0042479406,4,Low Modelled Signal,False
2018-07-28,76128533B49867917697487,Sirohi,contained_grid,0.69000006,1.1200001,0.0040625,0.022499999,0.00014964888,0.00016907198,2.9847997e-05,8,Low Modelled Signal,False
2018-07-28,76128533B49993259380917,Lower Siang,contained_grid,77.899994,94.35,37.870003,40.415,0.05076065,0.053334866,0.0021149253,2,Low Modelled Signal,False
2018-07-28,76128533B50011981829203,Kinnaur,contained_grid,17.745998,31.84,8.895625,17.8825,0.009297515,0.011904609,0.000102768354,10,Low Modelled Signal,False
2018-07-28,76128533B50014751336341,Singrauli,contained_grid,5.99,11.66,7.8428125,26.95,0.014267682,0.025405562,0.00063673966,8,Low Modelled Signal,False
2018-07-28,76128533B50056157736049,Nashik,contained_grid,2.322174,6.55,0.6183152,6.1099997,0.0008096523,0.0031694653,0.0003973483,23,Low Modelled Signal,False
2018-07-28,76128533B50184713016881,Muktsar,contained_grid,0.13000001,0.27,0.31416667,0.9425,0.0025761286,0.002802317,5.8022113e-05,3,Low Modelled Signal,False
